inform,breath i want a cheap restaura
inform,i need an expensive restaurant
inform,i need a cheap restaurant
inform,i want indonesian food
request,alright whats the address
inform,moderately pri
inform,im looking for a moderate priced restaurant in the south part of town
null,was
request,may i get the address phone number and price
affirm,yeah a cheap restaurant serving international food
inform,how bout an indian
inform,looking for a moderately priced creative food
reqalts,how about indian
inform,i am looking for a moderately priced restaurant that serves russian food
reqalts,how about international food in any price range
negate,no im looking for austria asian food
request,alright can i have the address
inform,i would like to find a restaurant in any area serving international food
inform,i am looking for a moderately priced restaurant that
inform,im looking for a italian restaurant in east part of town
inform,a cheap
inform,id like a restaurant in any area that serves japanese food
inform,european type food
reqalts,how about cheap price range
inform,i would like a cheap restaurant it should serve ger
null,do they have
inform,i want the center of town
inform,im looking for canapes food in any price range
affirm,uh yes im looking for a cheap restaurant in the west part of town
inform,i want to find a restaurant in the east part of town that serves basque food
inform,for a moderately priced restaurant
inform,um portuguese
inform,restaurant center serves spanish food
inform,dont care expensive
request,ok how about a restaurant and phone number
inform,persian food
request,what area are the asian oriental restaurants
inform,restaurant south part of town english food
inform,im looking for a cheap creative food restaurant
affirm,uh yes can i get the address
inform,north part of town
reqalts,is there anything else that serves turkish
null,survey
inform,cheap in the west part of town
inform,yea im looking for a really cheap restaurant in the east part of town
inform,restaurant in any area international food
inform,change that to a chinese restaurant
thankyou,and i think thatll do it thank you good bye
confirm,is it in the east part of town
inform,malaysian food in the south part of town
inform,cheap restaurant
inform,hungarian food in the west part of town
affirm,yes can i get an expensive restaurant in the south part of town
reqalts,is the anything else
inform,id like a restaurant in the north part of town that serves traditional food
inform,i am looking for a cheap restaurant in the north part of town
inform,im looking for an expensive restaurant and it should serve international food
inform,fine i want restaurant in the north part of town
inform,i need a restaurant in the east part of town
inform,im looking for a cheap restaurant
inform,serving portuguese food
inform,could i have a cheap restaurant
inform,i want to find an expensive restaurant that serves swedish food
hello,hello im looking for a cheap
inform,id like a cheap restaurant in the south part of town
hello,hi im looking for a moderately priced restaurant
request,and can i get the address
inform,i would like a restaurant in the west part of town that serves russian food
inform,looking for an expensive restaurant that serves indonesian food
inform,mediterranean restaurant in any area
request,okay and can i get their address
inform,itailian
negate,no air tran food
inform,are their any other restaurants that serve turkish food
negate,no i said irish
null,i want to ind
inform,im looking for a spanish food restaurant
request,whats the type of food they serve
inform,im looking for a cheap restaurant and it should serve polish food
request,uh can i get the post code and phone number
inform,i want an italian restaurant
reqalts,im sorry but what about chinese food
inform,european food
inform,id like to find a restaurant that serves afghan food
request,area of the venue
inform,i want to find a moderately priced restaurant that serves moroccan food
inform,im looking for something in the south part of town that serves creative
reqalts,what about cuban food
inform,i would like to find a cheap restaurant
inform,um english
inform,id like a moderately priced restaurant that serves halal food
inform,id like a restaurant that serves gastropub food
request,what is the post co
request,okay can i get their phone number
confirm,is it portuguese food
request,okay and the phone number
inform,i need a restaurant in the north part of town that serves ko
request,can i have the phone number and the address please
inform,i dont care the center part of town
inform,i want a restaurant in the center and it should serve european food
affirm,yes can i have restaurants serving
inform,turkish restaurant
inform,turkish food any price range
inform,any where
confirm,is it an expensive restaurant
reqalts,can i have another option
inform,is there any expensive restaurant
request,can you give me the address and phone number
affirm,uh yes restaurant that serves danish food
inform,im looking for an expensive restaurant in the north part of town
inform,is the one that serves indian food
inform,austro food
inform,im looking for an expensive restaurant serving vegetarian food
inform,uh just pick a restaurant
inform,im looking for a restaurant that serves gastropub food any price range
inform,i need an expensive restaurant that serves french food
inform,good food
inform,find gastro pub type food
inform,any area is fine with me
inform,looking for corsica food in an expensive restaurant
inform,breath european
reqalts,can i have something else
request,whats phone number
inform,kosher food in the north
inform,im looking for a restaurant in the center serving african food
null,i know mia
inform,greek restauran
request,what is you gardens phone number
inform,welch food
negate,no pan asian food
inform,im looking for a cheap restaurant that serves
inform,austrian food in the west part of town
inform,i am looking for
inform,um im looking for an expensive restaurant
inform,the west of town with italian food
inform,thats not important
inform,expensive french food
request,may i have the phone number
inform,can i get a restaurant in the east part of town that serves italian food
inform,uh restaurant
inform,um anything else please
inform,what about the other moderately priced restaurant in the south part
inform,im looking for a malaysian restaurant in the north part of town
inform,id like to find a cheap restaurant serving mexican
inform,looking for something with gastropub on the east side of town
request,could i have the address and price range please
inform,eirtrean
inform,could i have a cheap restaurant in the east part of town
null,duration
request,okay may i have the address and phone number
inform,that serves indian food
request,okay could you give me the phone number
reqalts,how about a place that serves portuguese food
thankyou,alright thank you very much food bye
inform,venetian food
inform,im looking to find a moderately priced restaurant
reqalts,how about a moderately priced
inform,i am looking for a cheap restaurant in the east part of town
reqalts,uh what about italian food
inform,looking for austrian food in the center of town
inform,i dont care but it needs to be in the west part of town
inform,tv_noise im looking for tuscan food
inform,im looking for something expensive
request,and what is the area
inform,bask food
reqalts,what about international
request,uh what its phone number
inform,id like to find a restaurant serving portuguese food
inform,austria asian food
inform,id like to find a restaurant in the north part of town serving french food
request,the address phone number and postcode
inform,mexican
inform,in an expensive restaurant
inform,im looking for a expensive restaurant and it should serve french food
inform,in the east of town
affirm,yeah do you have thai food
reqalts,how about any part of town
inform,breath id like a cheap restaurant in the north part of town
inform,down town
null,worthless system
inform,i need a place that serves spanish food
inform,id like a restaurant in the north part of town serving indian food
inform,im looking for indian food
inform,im looking for a restaurant in any area that serves swedish food
inform,cheap restaurant south part of town
request,give me the address and phone number
reqalts,okay how about any area
inform,im looking for an expensive restaurant and it should be the east part of town
inform,for a restaurant in any area with international food
negate,no spanish
reqalts,and anything else
inform,im looking for cheap food
confirm,okay and is that british food
reqalts,is there a restaurant serving turkish food
bye,k you goodbye
inform,im looking for french food
inform,im looking for a moderately priced restaurant that serves
inform,moderately priced priced restaurant chinese food
inform,serves cheap
request,could i have their phone number and address please
request,may i have the address
inform,find me vietnamese food
inform,im looking for a restaurant in the east part of town serving catalan food
request,id like to know the phone number
affirm,right on good bye peace
inform,looking for cheap barbecue food
inform,im looking for a moderately priced resturant in the east part of town
inform,christmas food west of town
reqalts,how about indians
inform,im looking for a restaurant in the north part of town that serves thai food
reqalts,what about gastropub
inform,i am looking for a restaurant in any area and it should serve barbecue food
inform,cheap restaurant serving indian food
null,spice
inform,im looking for air tran food in the south part of town
reqalts,what else is there
inform,west part
request,cool give me that phone number
request,what is the phone number and area
inform,i want a restaurant that serves basque food
inform,vegetarian food
inform,moderately priced restaurant in east part of town
inform,i need thai food
request,okay phone number
request,can i have the address and phone
inform,i want a cheap hungarian food restaurant
inform,restaurant in the south part of town caribbean food
inform,dont care moderate
request,what is the phone number and type of food
inform,african food
inform,im looking for a restaurant in the center of town that serves african food
request,what part of town
inform,i want to find a restaurant
inform,i need a cheap restaurant that serves christmas food
inform,restaurant serving english food
inform,on the south part of town
inform,south of town
inform,i want an expensive steak house
reqalts,how about korean foo
negate,no well how about thai
inform,are there any cantonese restaurants
request,okay can i have the address and the phone number please
inform,im looking for cheap german food
negate,no thank you good bye
inform,any cheap food
request,okay can i have the address and the phone number
reqalts,new garden do you have any other
inform,a cheap restaurant in
thankyou,okay um thank you good bye
request,may i have the address phone number and price range
inform,i need a restaurant in the east part of town that serves world food
ack,okay and what about the address
inform,im looking for a restaurant in any area that serves welsh food
inform,im looking for a turkish restaurant in the east part of town
inform,uh expensive european food
inform,food an
inform,uh the north
ack,have a good
request,price
affirm,yea whats the address
reqalts,how about in the center
inform,a restaurant serving thai food
inform,im looking for a moderately priced restaurant serving fusion food
confirm,does it serve korean food
inform,i want i want indian food
inform,im looking for a restaurant in the east part of town that serves
inform,cheap restaurant in west part of town
inform,restaurant in the north part of town that serves hungarian food
inform,im looking for a korean restaurant in the expensive price range
inform,im looking for a restaurant that
inform,unintelligible expensive
inform,i need a restaurant in the west part of town that serves european food
inform,how bout italian foo
inform,im looking for a romanian restaurant
affirm,yes i would like portuguese food
confirm,does it serve baskey food
affirm,uh huh
hello,hi i want to serve a cheap restaurant that serves traditional food
reqalts,i dont want that one whats another one
reqalts,how about chinese
inform,uh are there any that serves mediterranean
inform,um world food
request,phone
confirm,does it serve chinese food
inform,okay i dont care about price range
inform,im looking for a restaurant in the center that serves international
request,address and area
inform,im looking for a cheap restaurant it should serve japanese food
confirm,does it serve fusion food
inform,cheap restaurants
inform,im looking for a expensive restaurant that serves vegetarian food
confirm,is that in the north part of town
inform,um i dont care
inform,i want expensive food in the east part of town
inform,looking for a moderately priced restaurant and it needs to be in the south part of town
inform,cheap restaurant in the east of town
inform,let me get some world food and i dont care about the price range
request,thank you can i have the address phone number
inform,thats the north
inform,i am looking for an expensive restaurant that serves swedish food
inform,gastropub type of food
inform,italian type of food
request,can i get a address
inform,i am looking for an expensive restaurant that serves
inform,restaurant in the south part of town serving turkish food
inform,im looking for a restaurant in the center of town that serves lebanese
inform,it has to serve unusual
confirm,does it serve polynesian food
inform,any area expensive price range
inform,im looking for venison food cross talk
request,can i get a post code
inform,im looking for a restaurant in the south part of town that serves french food
inform,im looking for a restaurant in the north of town serving french type of food
reqalts,what about thai
inform,im looking for a moderately priced restaurant serve hungarian food
negate,no cuban food cuban food
inform,music im looking for a moderately priced restaurant in the south part of town please
inform,change that to any price range
inform,im looking for asian oriental food
inform,brazillian
inform,i want a cheap restaurant
null,looking for a
inform,im looking for a restaurant in the south of town serving chinese food
null,any thing else
affirm,yes could you recommend me a place that serves british food in a moderate price range
inform,okay can i have european food
inform,im looking for a restaurant that serves scandinavian food
inform,is a restaurant in the west part of town that serves
inform,im looking for a restaurant in the west part of town serving italian food
inform,im looking for a moderately priced
confirm,does it serve vietnamese food
reqalts,whats the next one
thankyou,okay uh thank you and goodbye
reqalts,is there a restaurant that serves vietnamese food
request,what is their phone number
reqalts,is there any restaurant
inform,expensive restaurant serves
reqalts,what about italian
inform,and it should be in the north part of town
inform,uh italian
request,what are the address and post code
request,what is the address and phone number and area
inform,moderate restaurant
inform,theres no such venue unintelligible indian type of food
inform,restaurant serving spanish food
request,what are the price ranges available
inform,i need a restaurant that serves thai food
inform,it doesnt matter i need the north part of town
reqalts,are there any other restaurants
inform,um i dont care about the price
reqalts,how about a portuguese restaurant
inform,kosher
reqalts,is there another restaurant
inform,north part of town please
inform,looking in the west of town moderately priced
inform,can i get turkish food
negate,no cheap restaurant in the south part of town
request,what price range
reqalts,how about a korean restaurant
affirm,yea you can give me the address
inform,i want to find a restaurant in the center
inform,looking for a cheap restaurant that serves creative food
inform,im looking for a restaurant in the south part of town with creative food
affirm,yes that serves chinese food
inform,find restaurant in north part of town serving asian food
inform,i would like to find a restaurant in the east part of town that serves italian
confirm,is it hungarian
reqalts,is there anything else besides golden wok
inform,id like a restaurant in the south part of town that serves cuban
affirm,uh yes i am looking for an expensive restaurant in the south part of
inform,im looking for a eritrean restaurant in the center of town
affirm,yes cheap restaurant
request,good i have the address of that
inform,im looking for a moderate priced restaurant in the south part
reqalts,how about spanish types of food
confirm,do they serve chinese food
request,can i get the area
reqalts,is there any other ones anything else
inform,id like a moderately priced restaurant in west of
null,s
request,what food is in the west part of town
inform,portugeuse food
inform,west side
inform,im looking for something in the west side
inform,british type
request,okay and can i have their phone number
inform,i would like a restaurant that serves gastropub food
inform,im looking for a restaurant in the center of town
request,could you give the address phone number and post code
inform,i do i dont care
inform,im looking for an expensive restaurant that serves mediteranian
request,id like the address and phone number please
inform,im looking for a cheap restaurant that serves christmas food
inform,that serves corsica
reqalts,ok is there any restaurant that serves chinese food in the east part of town
inform,im looking for an expensive restaurant and it should be served international food
inform,looking for a restaurant that serves portuguese food
inform,i am looking
inform,seafood
request,what kind of food is it
inform,north part of town moderately priced
reqalts,what about french food
inform,yes i dont care about the price range
null,i want to find
inform,expensive restaurant expensive restaurant east
affirm,ye
inform,an expensive restaurant with seafood
inform,i want a restaurant in the unintelligible that serves belgium food
inform,i am looking for a moderately priced restaurant in the west part of town
reqalts,how about a restaurant that serves thai food
inform,i want to find a restaurant in the north part of town that serves italian food
negate,no that is not unintelligible italian type of food
request,okay and whats the phone number
confirm,okay is it moderately priced
request,may i have the address phone number and post code
inform,an an expensive restaurant
inform,world
inform,im looking for a restaurant in north part of town serving austrian food
request,and whats their address
inform,im looking for a restaurant in the center serving greek food
reqalts,how about a gastropub
request,could i have the address and phone number plea
inform,restaurant in the west part of town serving moroccan food
inform,pan asian food
inform,im looking for moderately priced restaurant in the east part of town
reqalts,what about moderate price range
inform,um im looking for something in the west thats moderately priced
inform,id like to find an expensive restaurant
request,and the telephone number
request,okay can i have the address and phone number
repeat,try calling again in one minuet
request,whats its address
inform,uh thai food
inform,the west part of town
confirm,does it serve endonesian
null,sil
inform,that doesnt matter
inform,well what about chinese food
inform,i want to find a cheap restaurant that serves
inform,im looking for a restaurant that serves european food
inform,i cant answer in spanish
inform,uh expensive restaurant in the south
inform,im looking for a world food restaurant in the east part of town
request,um what is the address and phone number
confirm,is there a greek restaurant
inform,in the center
request,and what kind of food do they have
inform,looking for a moderately priced restaurant in the north of town
reqalts,breath is there anything else
reqalts,is their anything else
inform,im looking for a cheap restaurant in the north of town
request,great whats its address
request,whats the phone number for hotel dubai
repeat,repeat that
inform,steak house food noise steak house food
inform,i would like an expensive restaurant
confirm,is it european
confirm,does it serve cuban food
inform,can i have mediterranean food
inform,im looking for an indian restaurant in the east of town
inform,gastro pub food
inform,do not care
request,what is the address and postcode
reqalts,is there another one
inform,what about asian food
inform,im looking for an expensive restaurant that serves unusual food
reqalts,uh is there anything else
inform,a restaurant in the east part of town serving indian food
inform,id like a restaurant in the north part of town that serves tur
request,curry prince address and phone number
inform,hungarian food
affirm,uh yes id like an expensive restaurant that serves vegetarian food
inform,im looking for a cheap restaurant and it should be in the north part of town
reqalts,how about a different restaurant
inform,german
inform,im looking for moderately priced in the north part of town
inform,im looking for a cheap restaurant in the south
reqalts,how about persian food
bye,see you good bye
affirm,yes
inform,a moderately priced restaurant in the north part of town
reqalts,okay what about turkish foo
bye,unintelligible bye
null,sigh
inform,the centre
inform,that can serve kosher food
request,could i get the phone number please
affirm,uh yes turkish food
null,suggestion
inform,uh im looking for a cheap restaurant in the south part of town
request,excellent can you give me the phone number please
inform,canapes food
null,you tell me
inform,im looking for a restaurant in the east part of town that serves australian
inform,jamcian food
thankyou,thank you and price range
inform,im looking for a restaurant in the north part of town that serves korean food
inform,im looking for a chinese restaurant
request,area of the food of the venue
thankyou,okay and thank you and good bye
confirm,does it serve vietnamese type of food
inform,just give me a cheap restaurant
inform,im looking for a moderately priced in the south
inform,im looking for a restaurant in the north part of town and it should serve indo
reqalts,how about cheap
inform,im looking for a moderately priced restaurant
inform,looking for a cheap restaurant in the north part of town
inform,and the food type
negate,no in the south part of town
request,what is the phone numbere
inform,looking for a moderately priced restaurant that serves british food
request,and for good luck what is the post code
request,can i have the phone number and the area
inform,i dont care tv_noise
request,address and phone number please
inform,thai type food
bye,uh thank you and good bye
inform,restaurant north
null,laugh
request,and can i have the post code please
request,uh whats the phone number
inform,restaurant any area kosher food
inform,iam looking
null,there
inform,the south part of town
inform,looking for expensive tuscan food
reqalts,is there a restaurant that serves modern european
hello,hi im looking for a restaurant
inform,im searching for a restaurant in the south part of town that serves
inform,is there greek greek food in the moderately price range
inform,i would like a restaurant in the south part of town
reqalts,how about cantonese food
reqalts,how about north american food
inform,im looking for a restaurant that serves bistro food in the center of
inform,um medium price range
inform,okay i want indian
inform,a restaurant in the east part of town that serves caribbean food
reqalts,another restaurant
request,what area is it in
inform,a moderately priced restaurant in the east of town
inform,cheap australian
request,thank you can i have the phone number
inform,im looking an expensive dr expensive restaurant that serves canapes food
inform,id like an expensive restaurant in the east part of town
inform,uh chinese
null,whats the code
reqalts,how about european
inform,moroccon
inform,cuban
reqalts,how about french
inform,welsh
inform,i want a moderately priced restaurant that serves
null,what
request,can i get the post code please
request,can i get an address and phone number
inform,looking for something cheap on the east part of town
inform,im looking for a restaurant in the south part of town that serves jamaican food
inform,i want a moderately priced restaurant in the south part of town
request,and whats their post code
inform,oh i dont care
reqalts,sure how about asian food
inform,looking for something moderately priced in the north side of town
null,bad
request,can i have the phone
request,phone number
inform,modereate
thankyou,thank you goodbye noise thank you goodbye
inform,id like to find an expensive restaurant in the east side of town
inform,i would like an expensive asian food restaurant
inform,in the center part of town
inform,can i have a moderately priced restaurant in the south part of town
affirm,yes can i have malaysian food
inform,i want gastropub
request,whats the type of food
repeat,go back
request,what type of food is that
inform,i need to find a restaurant in the north part of town that serves jamaican food
inform,expensive european food
request,okay can i get the address
null,okay what was the first one
null,free
inform,im looking for a moderately priced restaurant serving spanish food
request,whats the postcode
inform,serving international food
affirm,ah yes
request,could i get the post code
request,and what area of town is it in
inform,um im looking for a moderately priced restaurant in the south part of town
thankyou,okay uh thank you and good bye
inform,i would like to find a cheap restaurant in the west part of t
inform,corsica
request,okay and whats their phone number please
inform,im looking for a restaurant in the east part of town serving australian
inform,it should serve belgian food
inform,can i have a restaurant in the center
thankyou,thank you very much good bye
inform,indian type food
reqalts,okay give me another option
thankyou,okay thank you and goodbye
inform,canopy
inform,oh anything
inform,hi id like a moderately priced restaurant in the north
hello,hi im looking for a cheap restaurant in the south part of town
inform,im looking for a turkish restaurant
inform,i want a restaurant that serves british food
inform,i need a restaurant in the
inform,looking for a cheap restaurant in the west part of town
deny,that information is not important
inform,im looking for a restaurant in the center part of town
inform,i want to find a restaurant that serves french food
inform,im looking for a moderately priced restaurant in the
inform,i want to find a restaurant moderately priced in the south part of town
inform,looking for persian food
inform,the south part of town please
request,whats the address phone number and area of the venue
inform,serving cuban food
inform,i want to find a restaurant in the west part of
affirm,yes moderately priced
inform,looking for a restaurant in the north part of the town that serves british food
inform,im looking for a restaurant in the center part of town that serves european food
request,may i know more about the area
inform,im looking for a moderately priced restaurant that serves scottish food
reqalts,how about portuguese food
request,and what is the address please
inform,i am looking for a restaurant in the center that serves korean food
inform,could i have brazilian food
inform,i need an expensive restaurant in the south part of town
thankyou,thank you good b
reqalts,how about one serving unintelligible food
inform,its a restaurant in the south of town that serves italian food
request,um kay whats the post code
inform,cheap restaurant spani
inform,can i have french food in the center
inform,an expensive restaurant
inform,uh expensive
negate,no cheap restaurant
confirm,is it in the east of town
inform,cuban restauran
inform,anything cheap
inform,italian food cheap restaurant
inform,i want to find an expensive restaurant that serves unusual food
inform,it doesnt matter in the south part of town
inform,i dont care about prices
inform,restaurant in north part of town
inform,international food in the east part of town
request,can you repeat the address please
inform,indian restaurant
request,do you have the post code
request,may i have the phone number and post code
null,expe
negate,no how about vietnamese
null,um breath
inform,im looking for a restaurant that serves irish food
inform,looking for a restaurant in the north part of town serving bra
inform,im looking for an expensive restaurant in the
negate,no im looking for pan asian
confirm,do they serve sea food
reqalts,i dont care is there anything else
inform,im looking for an expensive restaurant in south part of town
request,can i have the address and phone number of the venue
confirm,is there a thai restaurant in the west of town
inform,a moderately priced fusion food
bye,okay thank you very much and good bye
inform,cuban food cheap restaurant
inform,a restaurant in any area
inform,i want an expensive restaurant that serves sea food
inform,im looking for a restaurant in the south part of town that serves christmas food
thankyou,okay cool uh good bye thank you
inform,im looking at a cheap restaurant and it should be
inform,moroccan
null,okay ital
confirm,does it serve swedish serve
inform,im looking for a cheap restaurant serving belgain food
inform,can i get a restaurant with vegetarian food
inform,what is there in the north
inform,system european food
negate,no new selection
request,and whats the phone number there
thankyou,okay thank you
hello,hi im looking for a restaurant in the west part of town that serves baskaye food
inform,can i have moderately priced restaurant
thankyou,thank you and good bye
affirm,yes im looking for a restaurant in the north part of town
inform,im looking for spanish food
inform,european now
request,may i have a phone number and postcode
bye,cut it thank you good bye
inform,catalan
reqalts,how about thai food thats expensive
inform,uh id like a moderately priced restaurant in the north part
null,is there any
affirm,yes good afternoon im looking for a restaurant in the north
ack,okay can you give me another restaurant
ack,okay uh
inform,im looking for japanese food
inform,im looking for a restaurant in the west part of town and it should be cheap
inform,cheap
null,i want
request,what is the phone number
confirm,is it expensive
request,how about the address
inform,can i have asian food
inform,id like to find a spanish restaurant in the center
inform,steak
request,whats the address and the phone number
inform,that serves spanish food
inform,in the east part of town
inform,price does not matter
inform,im looking for a restaurant in the west part of town that serves christmas food
request,and the post code
reqalts,what about portuguese food
inform,i want a cheap restaurant in the north
affirm,yes a moderately priced restaurant
request,could i have the address phone number
request,what is the postcode
inform,is there greek food
request,okay and ah whats the price range
request,whats the address and post code
hello,hello im looking for an expensive restaurant
inform,find me italian food
request,may i have the address and post code
reqalts,what about persian food
affirm,yes spanish food
inform,breath can i get a restaurant serving chinese food
inform,i want to find an expensive restaurant in the south part of town
inform,mediterranean
affirm,yea the area
null,how about uh
inform,im looking for an indian restaurant in the north part of town
inform,moderate please
inform,in the north part of town that serves
request,uh what is the address
inform,noise anything expensive
confirm,does it serve halal food
inform,looking for a restaurant in any area that serves irish food
inform,id like a cheap restaurant in the north part of town
inform,im looking for english food in the west part of town
inform,looking for an expensive restaurant that serves
inform,catalonia food
inform,moderately priced restaurant in the west
reqalts,how about portuguese good
negate,no thank you
request,i need a phone number
inform,looking for a cheap spanish restaurant
hello,music hello
request,whats the post code
inform,in the inner south
negate,wrong no
inform,i want a moderately priced restaurant in the east part of town
reqalts,how about italian food in the west of town
negate,no african
inform,cambridge vietnamese food
reqalts,okay how about italian food
inform,im looking for a restaurant in the east part of town that serves spanish food
reqalts,what about french
inform,i need a restaurant in the west part of town that serves english food
inform,malaysian restaurant
inform,im looking for a restaurant it should serve vietnamese food
null,what is one of them
request,can i have the phone number and post code plea
inform,malaysian food
request,address phone number
inform,um east part
inform,north part of town fast food
request,their price range
affirm,ah yes that serves french food
request,may i have it its address
inform,gastropub food
inform,im looking for a restaurant serving unusual food
request,the phone number and post code
null,thats all
request,could i have their phone number and post code
inform,i want thai food
inform,okay then any part of town
request,do you have a phone number
reqalts,how about modern europone
reqalts,what about mediterranean
request,could i get the phone number and price range
reqalts,how about french food
inform,international food
inform,can i get a restaurant in the south part of town that serves cuban food
inform,eritrean food in the east part of town
inform,it should serve fusion food
inform,restaurant in the south part of town that serves indian food
inform,spanish restaurant
negate,no eritrean
negate,no im looking for thai food
inform,can i have spanish food in
inform,moderately priced vanessa restaurant
inform,expensive restaurant serve korean food
request,where
request,where is the area
request,the phone number please
inform,im looking for one east part of town
reqalts,uh okay how about french food
affirm,uh yes an expensive restaurant
request,um whats the address
inform,i want a malaysian restaurant
inform,im looking for a cheap restaurant that serves brazilian
request,and post code
thankyou,tv_noise thank you goodbye
reqalts,how about an expensive restaurant that serves european food
confirm,okay is that an expensive restaurant
inform,any noise
inform,find something in the north part
request,address phone number and post code
null,for a
inform,gastro
request,post number
request,oh where is it
inform,i am looking for gastropub food
inform,in the center of town
confirm,does it serve african
reqalts,how about a restaurant in the west part of town that serves vietnamese food
hello,hi looking for a restaurant in the west part of town
request,what is the address of prezzo
inform,that serves traditional food
inform,im looking for a thai food restaurant and i dont care the price
inform,looking for a moderately priced restaurant that serves tuscan food
inform,im looking for a cheap restaurant that serves tuscan food
request,may i have the address pleas
reqalts,just give me one more
inform,im looking for a restaurant serving asian oriental
inform,moderately priced in the north part of town
inform,i want a korean restaurant
inform,looking for something moderately priced on the north side of town
request,can i get the address and phone number please
inform,i dont care thank you good bye
reqalts,are there any restaurants serving indian food
inform,im looking for a restaurant with irish food
inform,yea im looking for a really cheap restaurant
inform,im looking for something serving vegetarian food
request,what type of food is
inform,yea id like a moderately priced restaurant in the west
inform,i would like a moderately priced restaurant
inform,what about modern european type food
affirm,right
affirm,ah yes im looking for persian food and i dont care about the pri
request,type of food does it serve
inform,im looking for a moderately priced restaurant that serves japanese
inform,restaurants
inform,noise any area
inform,north north part of town
confirm,is it chinese food
inform,un unusual food
inform,im looking for a restaurant that serves traditional food
null,for
inform,serving barbecue food
request,uh what is its address
inform,im looking for an expensive restaurant that serves hungarian
inform,im looking for a restaurant in the west part of town that serves canape food
inform,i need a restaurant that
inform,restaurant with african food
thankyou,thank you noise
inform,i need to know if there are any restaurants serving turkish food
inform,what about other parts of town
reqalts,how about moderate
null,and whats their
thankyou,thank
reqalts,what restaurants are in the west part of town
inform,breath i am looking for a restaurant in any area that serves gastropub type of food
hello,hi
reqalts,how about the west area
request,and address
inform,vietnamese type of food
request,could i get their address and phone number
inform,are there any serving european food
thankyou,um thank you good bye
inform,im looking for expensive restaurants that serve mediterranean food
inform,south expensive
inform,creative food
request,where is the phone number
inform,noise ah gastropub food
inform,im looking for a cheap restaurant that serves malaysian food
inform,noise um in the east part of town
request,breath what is the phone number and post code
request,uh whats the price range
inform,can i have the venusian food
negate,no in the south
inform,im looking for russian food in the center of town
request,okay do you have their phone number
inform,looking for lebanese food in the city center
reqalts,could you give me another venue
inform,i would like to find a moderately priced
inform,im looking for a restaurant in the north part of town that serves euro
inform,cheap mexican food
inform,can you tell me about an expensive restaurant in the south
inform,im looking for a restaurant that serves
inform,im looking for a restaurant in the south part of town and danish food
request,and their phone number
inform,veitnamese
negate,no in any area
hello,hi im looking for cuban food
request,could i have their address and phone number please
null,what was
inform,im looking for a restaurant that serves japanese food in the north part of town
inform,serving turkish food
inform,restaurant in south part of town serves
inform,unintelligible i dont care
inform,im looking for a moderately prices restaurant
request,may i have its number
inform,um im looking for a restaurant serving thai food
inform,any restaurants
inform,its in the south
inform,venesian
inform,can you do anything else beside repeat yourself
inform,restaurant in central
affirm,yes a restaurant in the east of town unintelligible serving canap
thankyou,alright thank you good
request,could i have the area please
request,location
reqalts,what about portuguese
request,okay what is the phone number and area of the venue
reqalts,is there a restaurant in the south part of town that serves italian food
inform,im looking for a cheap chinese restaurant
request,what is the are
request,phone number phone number
inform,im looking for a restaurant in the east part of town serving japanese food
inform,west part of town
request,whats the address noise
reqalts,is there a restaurant serving vietnamese food
inform,it serves turkish food
inform,id like a international restaurant in the north part of town
request,can i get the address phone number and price range
inform,um swedish food
inform,i need to find a cheap restaurant
negate,no corsica food
reqalts,is there a restaurant serving italian food
inform,belgian
inform,any japanese restaurants
inform,i want to find a restaurant in the center and it should serve vietnamese food
negate,uh no thats it thank you and good bye
inform,italian food in the center
request,what the address
inform,i want to find a expensive restaurant that serves mediterranean
reqalts,can i try another one
negate,no indian food
inform,find australian restaurant in north part of town
inform,north american
inform,im looking for a cheap restaurant in the west part of
inform,im looking for a cheap restaurant in the east part of to
reqalts,how about asian oriental type of food
inform,english please
inform,find cheap restaurant in south part of town
request,can i have an address
reqalts,if there is no such venue how about italian type of food
inform,italian restaurant
inform,im looking for moderately priced restaurant in the south part of town
reqalts,how about vietnamese food
null,what do you recommend
request,price range address phone number
request,and what is the post code
inform,uh gastropub food
reqalts,how about american food
inform,im looking for corsica food
negate,no danish
inform,malaysian food malaysian
inform,im looking for a restaurant in any area that serves persian food
inform,find me a restaurant in the center of town
inform,im looking for corsica food noise
inform,id like a restaurant that serves australian asian food
inform,south of south of town
reqalts,how about russian food
inform,im looking for a restaurant in the moderate price range
affirm,yes it should be in the east part of town
reqalts,what about vietnamese food
inform,south town
request,what about the post code
inform,in the north part o
inform,polish
inform,irish
null,okay
inform,im looking for moderately priced restaurant that serves
negate,no danish food
inform,moderately priced restaurant halal food
inform,im looking for a restaurant in the north part of town and it should serve
inform,with scottish food
null,so
thankyou,uh thank you and goodbye
request,post code
inform,asian oriental food in the centre
inform,with scottish
reqalts,how about korean type food
inform,breath im looking for a cheap restaurant serving catalan food
inform,turkey food
inform,im looking for a moderate priced restaurant that serves indian food
inform,find gastropub restaurant
inform,restaurant west
inform,looking for a singaporean restaurant in the center
deny,wrong
request,and phone number
inform,bistro food
request,okay and price range
inform,in the north part
inform,okay cheap turkish food
inform,any of those things
affirm,yeah i need um um m
inform,how bout irish food noise
inform,im looking for a restaurant that serves welsh food
reqalts,what about bistro food
reqalts,how about international type of food
thankyou,thank you good be
confirm,does it serve european type food
inform,turkish type of food
inform,north american type food
request,i want the address phone number and area
